route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
19NAV,0#47-5024,0#5024-28,"VALLE GIULIA","24698237",1,"",918357,0,1
19NAV,0#47-5024,0#5024-29,"GIULIO CESARE/OTTAVIANO (MA)","24698238",0,"",918375,0,1
19NAV,0#47-5024,0#5024-30,"VALLE GIULIA","24698207",1,"",918357,0,1
19NAV,0#47-5024,0#5024-31,"GIULIO CESARE/OTTAVIANO (MA)","24698204",0,"",918375,0,1
19NAV,0#47-5024,0#5024-32,"VALLE GIULIA","24698210",1,"",918357,0,1
19NAV,0#47-5024,0#5024-33,"GIULIO CESARE/OTTAVIANO (MA)","24698205",0,"",918375,0,1
19NAV,0#47-5024,0#5024-34,"VALLE GIULIA","24698211",1,"",918357,0,1
19NAV,0#47-5024,0#5024-35,"GIULIO CESARE/OTTAVIANO (MA)","24698206",0,"",918375,0,1
19NAV,0#47-5024,0#5024-36,"VALLE GIULIA","24698217",1,"",918357,0,1
19NAV,0#47-5024,0#5024-37,"GIULIO CESARE/OTTAVIANO (MA)","24698201",0,"",918375,0,1
19NAV,0#47-5024,0#5024-38,"VALLE GIULIA","24698219",1,"",918357,0,1
19NAV,0#47-5024,0#5024-39,"GIULIO CESARE/OTTAVIANO (MA)","24698202",0,"",918375,0,1
19NAV,0#47-5024,0#5024-40,"VALLE GIULIA","24698220",1,"",918357,0,1
